name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,key,has_D,haki.observation,haki.armament,haki.conqueror
Yorki,103.0,rumbarpirates,pirate;captain,,Unknown,,,,,,,,yorki,0.0,0.0,0.0,0.0
Yosaku,42.0,johnny;roronoazoro'sband,bountyhunter;fisherman,eastblue,Alive,185.0,,F,,,,,yosaku,0.0,0.0,0.0,0.0
Yoshimoto,157.0,,restaurantowner,,Alive,,,,,,,,yoshimoto,0.0,0.0,0.0,0.0
Yotsubane,269.0,shandia,shandiawarrior,,Alive,,,,,,,,yotsubane,0.0,0.0,0.0,0.0
Yu,98.0,,,eastblue,Alive,,,,,,loguetown,,yu,0.0,0.0,0.0,0.0
Yuey,966.0,rogerpirates,pirate,,Unknown,,,,,,,,yuey,0.0,0.0,0.0,0.0
Yuki,129.0,,,grandline,Unknown,,,,,,,,yuki,0.0,0.0,0.0,0.0
Yurusumaji Mask,,easteregg,pandaman'srival,,Alive,,,,,,,,yurusumajimask,0.0,0.0,0.0,0.0
Yuwana Myclose,1074.0,worldeconomynewspaper,newspapercolumnist,,Alive,,,,,,,,yuwanamyclose,0.0,0.0,0.0,0.0
Yves,738.0,doerenakingdom;donquixotepirates,pirate;captain,,Alive,,,,,,,,yves,0.0,0.0,0.0,0.0
Zabo,241.0,,,,Deceased,,,,,,,,zabo,0.0,0.0,0.0,0.0
Zala,155.0,newspiderscafe;baroqueworks,spiderscafeowner;assassin;officeragent,grandline,Alive,187.0,,X,Spike-Spike Fruit,Paramecia,,35000000.0,zala,0.0,0.0,0.0,0.0
Zambai,324.0,frankyfamily;galley-lacompany,dismantler;bountyhunter,grandline,Alive,227.0,,S,,,water7,,zambai,0.0,0.0,0.0,0.0
Zanki,991.0,beastspirates,,punkhazard,Alive,,,,,,onigashima,,zanki,0.0,0.0,0.0,0.0
Zayde,391.0,oharaarchaeologists,archaeologist,,Deceased,,,,,,,,zayde,0.0,0.0,0.0,0.0
Zeff,43.0,baratie;cookpirates,headchefofbaratie;piratecaptain,eastblue,Alive,189.0,,XF,,,baratie,,zeff,0.0,0.0,0.0,0.0
Zeo,611.0,newfish-manpirates,pirate;pirateofficer,grandline,Alive,325.0,,X,,,fish-mandistrict,,zeo,0.0,0.0,0.0,0.0
Zepo,850.0,noxpirates,pirate;explorer,,Deceased,,,,,,,,zepo,0.0,0.0,0.0,0.0
Zeus,827.0,strawhatpirates;bigmompirates,partner;livingweapon;servant,grandline,Alive,232.0,,,,,sorceryclima-tact;tottoland,,zeus,0.0,0.0,0.0,0.0
Zodia,553.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,zodia,0.0,0.0,0.0,0.0
Zombie,,,,,,,,,,,,,zombie,0.0,0.0,0.0,0.0
Zombie,,,,,,,,,,,,,zombie,0.0,0.0,0.0,0.0
Zombie,,,,,,,,,,,,,zombie,0.0,0.0,0.0,0.0
Zukka,564.0,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,zukka,0.0,0.0,0.0,0.0
Zunesha,802.0,,,grandline,Alive,5.0,,,,,newworld,,zunesha,0.0,0.0,0.0,0.0
