name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,has_D,key,haki.observation,haki.armament,haki.conqueror
Spandam,355.0,cp0;cp9;cp5,cp0chief;cp9chief;cp5chief,grandline,Alive,192.0,,XF,,,,,0.0,spandam,0.0,0.0,0.0
Spandine,392.0,cp9,cp9chief,grandline,Alive,275.0,,XF,,,,,0.0,spandine,0.0,0.0,0.0
Spara Heetpack,535.0,,,,Unknown,,,,,,,100000000.0,0.0,sparaheetpack,0.0,0.0,0.0
Spartan,703.0,corridacolosseum,gladiator,,Alive,,,,,,,,0.0,spartan,0.0,0.0,0.0
Spector,223.0,,hotelowner,,Alive,,,,,,mocktown,,0.0,spector,0.0,0.0,0.0
Speed,917.0,beastspirates;kurozumitama;ninja-pirate-mink-samuraialliance,shinuchi,wanocountry,Alive,298.0,,X,Horse Smile,Artificial Zoan,,,0.0,speed,0.0,0.0,0.0
Speed Jil,553.0,whitebeardpirates,14thdivisioncommander;pirate,eastblue,Alive,,,,,,,,0.0,speedjil,0.0,0.0,0.0
Spencer,966.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,spencer,0.0,0.0,0.0
Sphinx,529.0,worldgovernment;impeldown,level2guardian,,Alive,,,,,,,,0.0,sphinx,0.0,0.0,0.0
Splash and SplattaSplash and Splatter,610.0,,pirates,,Alive,,,S (RH-),,,,,0.0,splashandsplattasplashandsplatter,0.0,0.0,0.0
Splash and SplattaSplash and Splatter,610.0,,pirates,,Alive,,,S (RH-),,,,,0.0,splashandsplattasplashandsplatter,0.0,0.0,0.0
Spoil,448.0,thrillerbarkvictim'sassociation,chairmanofthrillerbarkvictim'sassociation,,Alive,,,,,,,,0.0,spoil,0.0,0.0,0.0
Spots ;Spotted Neptunian,101.0,poseidon,,,Alive,,,,,,calmbelt,,0.0,spots;spottedneptunian,0.0,0.0,0.0
Squard,551.0,maelstromspiderpirates;whitebeardpirates,pirate;captain,grandline,Alive,228.0,,F,,,,210000000.0,0.0,squard,0.0,0.0,0.0
St. Ethanbaron V. Nusjuro,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodoffice,,Alive,,,,,,marygeoise,,0.0,st.ethanbaronv.nusjuro,0.0,0.0,0.0
St. Imu,1085.0,worldgovernment;neronafamily,founderoftheworldgovernment,,Unknown,,,,,,marygeoise,,0.0,st.imu,0.0,0.0,0.0
St. Jaygarcia Saturn,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofscienceanddefense;scientist,,Deceased,,,,,,marygeoise,,0.0,st.jaygarciasaturn,0.0,0.0,0.0
St. Killingham,1140.0,god'sknights;worldnobles,,,Alive,,,,"Dragon-Dragon Fruit, Model: Kirin",Mythical Zoan,marygeoise,,0.0,st.killingham,0.0,0.0,0.0
St. Marcus Mars,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofenvironment,,Alive,,,,,,marygeoise,,0.0,st.marcusmars,0.0,0.0,0.0
St. Shepherd Ju Peter,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofagriculture,,Alive,,,,,,marygeoise,,0.0,st.shepherdjupeter,0.0,0.0,0.0
St. Sommers,1140.0,god'sknights;worldnobles,,,Alive,,,,Thorn-Thorn Fruit,Paramecia,marygeoise,,0.0,st.sommers,0.0,0.0,0.0
St. Topman Warcury,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofjustice,,Alive,,,,,,marygeoise,,0.0,st.topmanwarcury,0.0,0.0,0.0
Stainless,96.0,marines,viceadmiral,,Alive,,,,,,,,0.0,stainless,0.0,0.0,0.0
Stalker,524.0,marinesg-1branch,marinelieutetjuniorgrade,grandline,Alive,,,,,,g-1,1000000.0,0.0,stalker,0.0,0.0,0.0
Stansen,500.0,newgiantwarriorpirates;strawhatgrandfleet;buggy'sdelivery,pirate;shipwright;mercenary;slave,grandline,Alive,,,,,,elbaph,,0.0,stansen,0.0,0.0,0.0
Staya Live,785.0,,,,Alive,,,,,,,,0.0,stayalive,0.0,0.0,0.0
Staybe,361.0,water7,stationmanager,,Alive,,,,,,,,0.0,staybe,0.0,0.0,0.0
Stealth Black,931.0,germa66,,,Alive,,,,,,,,0.0,stealthblack,0.0,0.0,0.0
Stella Live,785.0,,dancer,,Alive,,,,,,,,0.0,stellalive,0.0,0.0,0.0
StellySterry,586.0,,kingofthegoakingdom;noble,eastblue,Alive,180.0,,S,,,goakingdom,,0.0,stellysterry,0.0,0.0,0.0
Stephen,,whitebeardpirates,pet,,Alive,,,,,,,,0.0,stephen,0.0,0.0,0.0
Strawberry,420.0,marines,viceadmiral;rearadmiral,,Alive,,,,,,,,0.0,strawberry,0.0,0.0,0.0
Stray Fox,598.0,fakestrawhatcrew,pet,eastblue,Alive,103.0,,,,,,,0.0,strayfox,0.0,0.0,0.0
Streusen,858.0,bigmompirates;rockspirates,executivechef;pirate,grandline,Alive,140.0,,S,Cook-Cook Fruit,Paramecia,wholecakeisland,,0.0,streusen,0.0,0.0,0.0
Stronger ;Strongheart,223.0,blackbeardpirates,docq'shorse;pet,,Alive,,,,"Horse-Horse Fruit, Pegasus Model",Mythical Zoan,hachinosu,,0.0,stronger;strongheart,0.0,0.0,0.0
Stussy,860.0,cp0underworld;mads,cipherpolagent;empressoftheunderworld,madsresearchship,Unknown,179.0,,S,,Zoan,,,0.0,stussy,1.0,1.0,0.0
Su;Suu,239.0,skypiea,pet,,Alive,,,,,,,,0.0,su;suu,0.0,0.0,0.0
Sugar,682.0,donquixotepirates,piratespecialofficer,northblue,Alive,110.0,,XF,Hobby-Hobby Fruit,Paramecia,dressrosa,,0.0,sugar,0.0,0.0,0.0
Suke,927.0,kyoshirofamily,,,Alive,,,,,,wanocountry,,0.0,suke,0.0,0.0,0.0
Sukune,1151.0,,sumowrestler,,Alive,,,,,,wanocountry,,0.0,sukune,0.0,0.0,0.0
Suleiman,704.0,beautifulpirates;underworld;strawhatgrandfleet,pirate;warcriminal;mercenary,southblue,Alive,240.0,,S,,,,67000000.0,0.0,suleiman,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,0.0,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0
Surume,604.0,newfish-manpirates,pet;slave,northblue,Alive,,,S,,,,,0.0,surume,0.0,0.0,0.0
Sweetpea,514.0,kuja;kujapirates,warrior;pirate,calmbelt,Alive,,,,,,amazonlily,,0.0,sweetpea,0.0,0.0,0.0
Synd,657.0,,,,Alive,,,,,,,,0.0,synd,0.0,0.0,0.0
T-Bone;T Bone,365.0,marines,marineviceadmiral;marinerearadmiral;marinecaptain;knight,grandline,Deceased,200.0,,X,,,,,0.0,t-bone;tbone,0.0,0.0,0.0
Taco,905.0,,kingoftheshishanokingdom,,Alive,,,,,,shishanokingdom,,0.0,taco,0.0,0.0,0.0
Take,75.0,arlongpirates,pirate;commanderofparties,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,0.0,take,0.0,0.0,0.0
Tama,909.0,oide,pet,,Alive,,,,,,sphinx,,0.0,tama,0.0,0.0,0.0
"Tamachibi ,Tama",134.0,stoolrestaurant,,grandline,Alive,,,,,,cocoaweed;drumisland,,0.0,"tamachibi,tama",0.0,0.0,0.0
Tamago,651.0,bigmompirates,combatant;broker,grandline,Alive,301.0,,XF,Egg-Egg Fruit,Zoan[5],wholecakeisland,429000000.0,0.0,tamago,1.0,1.0,0.0
Tamagon,325.0,frankyfamily;galley-lacompany,dismantler;bountyhunter,,Alive,,,,,,water7,,0.0,tamagon,0.0,0.0,0.0
Tank Lepant,706.0,rikufamily,armycommander,,Alive,,,,,,,,0.0,tanklepant,0.0,0.0,0.0
Tansui,197.0,macropirates;sunpirates,pirate;slavetrader,grandline,Alive,,,,,,ryugukingdom,,0.0,tansui,0.0,0.0,0.0
"Taralan , Tararan",452.0,thrillerbarkpirates,generalzombie;commanderofthespidermice,,Deceased,,,,,,thrillerbark,,0.0,"taralan,tararan",0.0,0.0,0.0
Taro,0.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,taro,0.0,0.0,0.0
Taroimo,523.0,karakuriisland,cyborganimal;pet,,Alive,,,,,,,,0.0,taroimo,0.0,0.0,0.0
Tashigi,96.0,marines;g-5unit01;loguetownmarinebase,captain;ensign;masterchiefpettyofficer,eastblue,Alive,170.0,,S,,,g-5;loguetown,,0.0,tashigi,1.0,1.0,0.0
Tea IV,823.0,levely,king,,Alive,,,,,,eigiskingdom,,0.0,teaiv,0.0,0.0,0.0
Tell,,,carpenter,eastblue,Alive,,,,,,cocoyasivillage,,0.0,tell,0.0,0.0,0.0
Tenjo-Sagari,980.0,beastspirates,gifter,,Alive,,,,White Snake Smile,Artificial Zoan,,,0.0,tenjo-sagari,0.0,0.0,0.0
Tensei,1054.0,marines,directorofthemarinebureauofinvestigation,,Alive,,,,,,,,0.0,tensei,0.0,0.0,0.0
Tera,,,,,Deceased,,,,,,,,0.0,tera,0.0,0.0,0.0
Terracotta,213.0,arabastakingdom,royalheadchef;royalseamstress,,Alive,,,,,,,,0.0,terracotta,0.0,0.0,0.0
Terry,223.0,,bartender,,Alive,,,,,,mocktown,,0.0,terry,0.0,0.0,0.0
Terry Gilteo,440.0,revolutionaryarmy,revolutionaryarmyintelligencecontroller,,Alive,,,,,,,,0.0,terrygilteo,0.0,0.0,0.0
Thalassa Lucas,142.0,ilisiakingdom,king,,Unknown,,,,,,,,0.0,thalassalucas,0.0,0.0,0.0
Thanklin,557.0,brook;longarmtribe'swarriors,thief;manager,,Alive,,,,,,kenzanisland,,0.0,thanklin,0.0,0.0,0.0
Thatch,440.0,whitebeardpirates,4thdivisioncommander;pirate;cook,northblue,Deceased,,,,,,,,0.0,thatch,0.0,0.0,0.0
Thormann,1117.0,giantwarriorpirates,pirate,,Alive,,,,,,elbaph,,0.0,thormann,0.0,0.0,0.0
TibbanyElizabeth,543.0,kamabakkakingdom,okama,,Alive,,,,,,,,0.0,tibbanyelizabeth,0.0,0.0,0.0
Tilestone,323.0,galley-lacompany,dockoneforeman;shipwright,grandline,Alive,255.0,,S,,,water7,,0.0,tilestone,0.0,0.0,0.0
Toad Boingnosuke,909.0,,,,Alive,,,,,,wanocountry,,0.0,toadboingnosuke,0.0,0.0,0.0
Togare,628.0,neutralcivilian,,grandline,Alive,,,,,,coralhill,,0.0,togare,0.0,0.0,0.0
Tokijiro,929.0,,,,Alive,,,,,,wanocountry,,0.0,tokijiro,0.0,0.0,0.0
Tokikake,907.0,marines,viceadmiral,,Alive,,,,,,,,0.0,tokikake,0.0,0.0,0.0
Toko,927.0,kouzukihiyori;shimotsukifamily,kamuro,,Alive,89.0,,F,,,,,0.0,toko,0.0,0.0,0.0
Tom,352.0,tom'sworkers,shipwright,grandline,Deceased,296.0,,F,,,water7;fish-manisland,,0.0,tom,0.0,0.0,0.0
Tomato Gang,179.0,easteregg,debtcollector,,Alive,,,,,,,,0.0,tomatogang,0.0,0.0,0.0
Tonjit,304.0,nomads,nomad;stiltwalker,grandline,Alive,118.0,,F,,,,,0.0,tonjit,0.0,0.0,0.0
Tony Tony Chopper,134.0,strawhatpirates;strawhatgrandfleet;foxypirates;ninja-pirate-mink-samuraialliance,doctor;seniorofficer,grandline,Alive,90.0,,X,Human-Human Fruit,Zoan,sakurakingdom;torinokingdom,50.0,0.0,tonytonychopper,0.0,0.0,0.0
Topknot ;Topknot Neptunian,101.0,poseidon,,,Alive,,,,,,calmbelt,,0.0,topknot;topknotneptunian,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,0.0,1.0
Torasaburo,815.0,,,,Deceased,,,,,,,,0.0,torasaburo,0.0,0.0,0.0
Tosa,1089.0,marines,viceadmiral,,Alive,,,,,,,,0.0,tosa,0.0,1.0,0.0
"Toto ,Toh-Toh ,Tu-tu",163.0,koza,yubavillager,,Alive,,,,,,yuba,,0.0,"toto,toh-toh,tu-tu",0.0,0.0,0.0
Totts,498.0,bonneypirates,fishmonger;pirate;,southblue,Alive,,,,,,sorbetkingdom,,0.0,totts,0.0,0.0,0.0
Trafalgar D. Water Law,498.0,heartpirates;clanofd.;ninja-pirate-mink-samuraialliance;sevenwarlordsofthesea;donquixotepirates,piratecaptain;doctor;warlordofthesea,northblue,Alive,191.0,,F,Op-Op Fruit,Paramecia,flevance;spidermiles;swallowisland,200000000.0,1.0,trafalgard.waterlaw,1.0,1.0,0.0
Trafalgar Lammy,762.0,,,,Deceased,,,,,,flevance,,0.0,trafalgarlammy,0.0,0.0,0.0
Trebol,700.0,donquixotepirates,pirateexecutiveofficer;staffofficer;sugar'sbodyguard,northblue,Alive,349.0,,F,Stick-Stick Fruit Sticky-Sticky Fruit,Paramecia[5],downsspidermilesdressrosa,99000000.0,0.0,trebol,1.0,1.0,0.0
Tristan,795.0,mokomodukedom;ninja-pirate-mink-samuraialliance,nurse,,Alive,,,,,,zou,,0.0,tristan,0.0,0.0,0.0
Tsukimi,448.0,moon,scientist,,Deceased,,,,,,,,0.0,tsukimi,0.0,0.0,0.0
Tsunagoro,947.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,0.0,tsunagoro,0.0,0.0,0.0
Tsuru,234.0,marines,viceadmiral,northblue,Alive,204.0,,X,Wash-Wash Fruit,Paramecia,,,0.0,tsuru,1.0,1.0,0.0
Tsuru,912.0,,teahouseowner;waitress,,Alive,191.0,,F,,,okoboretown;kuri;wanocountry,,0.0,tsuru,1.0,1.0,0.0
Turk,598.0,fakestrawhatcrew,pirate,eastblue,Alive,258.0,,X,,,,,0.0,turk,0.0,0.0,0.0
Tusk,1142.0,walrusschool;giantwarriorpirates,principal;pirate,,Alive,,,,,,elbaph,,0.0,tusk,0.0,0.0,0.0
Tyrannosaurus,323.0,iceburg,iceburg'spet,,Alive,,,,,,water7,,0.0,tyrannosaurus,0.0,0.0,0.0
UK,1029.0,kidpirates,pirate,,Unknown,,,,,,,,0.0,uk,0.0,0.0,0.0
Ulti,977.0,beastspirates,shinuchi,grandline,Alive,173.0,,XF,"Dragon-Dragon Fruit, Pachycephalosaurus Model",Ancient Zoan,,400000000.0,0.0,ulti,1.0,1.0,0.0
Ultra King,169.0,raindinners,assistant-manager,,Alive,,,,,,,,0.0,ultraking,0.0,0.0,0.0
Umit,860.0,underworld;umitshipping,shippingmagnate;emperoroftheunderworld,,Alive,,,,,,,,0.0,umit,0.0,0.0,0.0
Uni,810.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,,Unknown,,,,,,,,0.0,uni,0.0,0.0,0.0
Unigaro,445.0,thrillerbarkpirates,wildzombie,,Deceased,,,,,,,,0.0,unigaro,0.0,0.0,0.0
Urashima,913.0,,sumowrestler,,Alive,,,,,,flowercapital;wanocountry,,0.0,urashima,0.0,0.0,0.0
Urban,1089.0,marines,viceadmiral,,Alive,,,,,Paramecia,,,0.0,urban,1.0,0.0,0.0
Urouge,498.0,fallenmonkpirates,piratecaptain,skyisland,Alive,388.0,,S,,,ballonterminal,108000000.0,0.0,urouge,0.0,0.0,0.0
Ushiano,905.0,revolutionaryarmy,westarmydeputycommander,,Alive,,,,,,baltigo;momoiroisland,,0.0,ushiano,0.0,0.0,0.0
Usopp,23.0,strawhatpirates;strawhatgrandfleet;usopppirates;ninja-pirate-mink-samuraialliance,sniper;seniorofficer;toadoilsalesman,eastblue,Alive,174.0,,S,,,syrupvillage;boinarchipelago,30000000.0,0.0,usopp,1.0,0.0,0.0
Uta,1055.0,redhairpirates,singer;musician;pirate,,Unknown,169.0,,XF,Sing-Sing Fruit,Paramecia,elegia,,0.0,uta,0.0,0.0,0.0
Uweshall Notpass,548.0,,marinerearadmiral,,Alive,,,,,,,,0.0,uweshallnotpass,0.0,0.0,0.0
Uzu,658.0,,,,Alive,,,,,,,,0.0,uzu,0.0,0.0,0.0
Uzuki Tempura,1024.0,,samurai;daimyoofudon,grandline,Deceased,334.0,,X,,,wanocountry,,0.0,uzukitempura,0.0,0.0,0.0
Van Augur Van Ogre Van Auger,222.0,blackbeardpirates,pirate;sniper;titaniccaptain,eastblue,Alive,340.0,,X,Warp-Warp Fruit,Paramecia,hachinosu,64000000.0,0.0,vanaugurvanogrevanauger,0.0,0.0,0.0
Vander Decken,606.0,flyingdutchman,captain,,Deceased,,,,,,,,0.0,vanderdecken,0.0,0.0,0.0
Vander Decken IX,606.0,flyingpirates;allyofthenewfish-manpirates,pirate;captain,grandline,Alive,352.0,,XF,Mark-Mark Fruit,Paramecia,flyingdutchman,,0.0,vanderdeckenix,0.0,0.0,0.0
Vasco Shot,575.0,blackbeardpirates;impeldown,pirate;titaniccaptain;prisonerofthegreatprison,southblue,Alive,573.0,,X,Glug-Glug Fruit,Paramecia,hachinosu,,0.0,vascoshot,0.0,0.0,0.0
Vergo,671.0,donquixotepirates;marines;marineg-5,pirateeliteofficer;viceadmiral;headofg-5;marinecaptain,northblue,Deceased,247.0,,X,,,downsg-5,,0.0,vergo,1.0,1.0,0.0
Verree Finework,325.0,,appraiser,,Alive,,,,,,water7,,0.0,verreefinework,0.0,0.0,0.0
Victimothy Crucifixio,594.0,,pirate;captain,,Unknown,,,,,,,,0.0,victimothycrucifixio,0.0,0.0,0.0
Victoria Broth Splatterina,,,,,Deceased,,,,,,southblue,,0.0,victoriabrothsplatterina,0.0,0.0,0.0
Victoria Cindry,446.0,thrillerbarkpirates;dr.hogback,actress;soldierzombie,westblue,Deceased,188.0,,F,,,,,0.0,victoriacindry,0.0,0.0,0.0
Vinsmoke Ichiji,828.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,186.0,,S (RH-),,,,,0.0,vinsmokeichiji,0.0,0.0,0.0
Vinsmoke Judge,832.0,vinsmokefamily;germakingdom;germa66;neomads;mads,kingofthegermakingdom;supremecommanderofgerma66;scientist;;mercenary,northblue,Alive,272.0,,S,,,,,0.0,vinsmokejudge,0.0,1.0,0.0
Vinsmoke Niji,828.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,185.0,,S (RH-),,,,,0.0,vinsmokeniji,0.0,0.0,0.0
Vinsmoke Reiju,826.0,vinsmokefamily;germakingdom;germa66,princess;mercenary,northblue,Alive,173.0,,F,,,,,0.0,vinsmokereiju,0.0,0.0,0.0
Vinsmoke Sora,841.0,vinsmokefamily;germakingdom,queen,,Deceased,,,,,,,,0.0,vinsmokesora,0.0,0.0,0.0
Vinsmoke Yonji,825.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,194.0,,S (RH-),,,,,0.0,vinsmokeyonji,0.0,0.0,0.0
Viola,703.0,rikufamily;donquixotepirates,princessofdressrosa;pirateofficer;assassin;dancer;,grandline,Alive,178.0,,X,Glare-Glare Fruit,Paramecia,,,0.0,viola,0.0,0.0,0.0
Vista,552.0,whitebeardpirates,5thdivisioncommander;pirate,northblue,Alive,328.0,,X,,,,,0.0,vista,1.0,1.0,0.0
Vitan,553.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,vitan,0.0,0.0,0.0
Vito,812.0,firetankpirates,pirate;advisor;mafiagangster,westblue,Alive,242.0,,S,,,,95000000.0,0.0,vito,0.0,0.0,0.0
Wadatsumi,606.0,sunpirates;flyingpirates,pirate,grandline,Alive,80.0,,F,,,,,0.0,wadatsumi,0.0,0.0,0.0
Wallace,552.0,spadepirates,pirate,,Alive,,,,,,,,0.0,wallace,0.0,0.0,0.0
Wallem,561.0,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,wallem,0.0,0.0,0.0
Wanda,804.0,mokomodukedom;inuarashimusketeersquad;ninja-pirate-mink-samuraialliance,musketeer;kingsbird,grandline,Alive,181.0,,F,,,zou,,0.0,wanda,0.0,0.0,0.0
Wang Zhi,957.0,rockspirates,pirate,,Unknown,,,,,,hachinosu,,0.0,wangzhi,0.0,0.0,0.0
Wanyudo,1005.0,beastspirates,gifter,,Alive,,,,Pug Smile,Artificial Zoan,,,0.0,wanyudo,0.0,0.0,0.0
Wanze,367.0,cp7,cipherpolagent;chef,westblue,Alive,173.0,,F,,,,,0.0,wanze,0.0,0.0,0.0
Wapol,131.0,evilblackdrumkingdom;drumkingdom;blikingpirates,kingoftheevilblackdrumkingdom;presidentofwapolkonzern;kingofdrumkingdom;pirate;captain,grandline,Alive,207.0,,X,Munch-Munch Fruit,Paramecia,evilblackdrumkingdomdrumkingdom,,0.0,wapol,0.0,0.0,0.0
Warashi,269.0,shandia,shandiawarrior,,Alive,,,,,,,,0.0,warashi,0.0,0.0,0.0
Warney,804.0,wanda,,,Alive,,,,,,,,0.0,warney,0.0,0.0,0.0
Wellington,763.0,,pirate,,Unknown,,,,,,,10000000.0,0.0,wellington,0.0,0.0,0.0
Wheel,906.0,levely,prince,,Alive,,,,,,southfirekingdom,,0.0,wheel,0.0,0.0,0.0
Whitey Bay,556.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,whiteybay,0.0,0.0,0.0
Who's-Who,977.0,beastspirates;who's-whopirates;cp9;,shinuchi;pirate;captain;prisoner;cipherpolagent,northblue,Alive,336.0,,F,"Cat-Cat Fruit, Saber-Toothed Tiger Model",Ancient Zoan,udon;onigashima,546000000.0,0.0,who's-who,1.0,1.0,0.0
WickaWicca,705.0,tontattatribescoutingunitstrawhatgrandfleet,scout;pirate,,Alive,,,,,,,,0.0,wickawicca,0.0,0.0,0.0
Wire,500.0,kidpirates;ninja-pirate-mink-samuraialliance,pirate,southblue,Unknown,,,,,,,,0.0,wire,0.0,0.0,0.0
Wolf,1142.0,walrusschool,gymteacher,,Alive,,,,,,elbaph,,0.0,wolf,0.0,0.0,0.0
Woop Slap,1.0,fooshavillage,mayor,eastblue,Alive,,,,,,fooshavillage,,0.0,woopslap,0.0,0.0,0.0
"Wreck ,Reck",1038.0,kidpirates,pirate,,Unknown,,,,,,,,0.0,"wreck,reck",0.0,0.0,0.0
Wyper ;Wyler,237.0,shandia;god'sguards,shandiawarrior;god'sguard,skyislands,Alive,183.0,,X,,,,,0.0,wyper;wyler,0.0,0.0,0.0
X. Drake,498.0,marines;drakepirates;beastspirates;barrelspirates;ninja-pirate-mink-samuraialliance,captainofsword;pirate;captain;shinuchi;marinerearadmiral,northblue,Alive,233.0,,X,"Dragon-Dragon Fruit, Model: Allosaurus",Ancient Zoan,,222000000.0,0.0,x.drake,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,0.0
Yama,254.0,enel,commanderofthedivinesoldiers,skyislands,Unknown,366.0,,F,,,,,0.0,yama,0.0,0.0,0.0
Yamakaji,420.0,marines,viceadmiral,,Alive,,,,,,,,0.0,yamakaji,0.0,0.0,0.0
Yamato,971.0,ninja-pirate-mink-samuraialliance;beastspirates,,,Alive,263.0,,F,"Dog-Dog Fruit, Model: Okuchi-no-Makami",Mythical Zoan,wanocountry,,0.0,yamato,1.0,1.0,1.0
Yamenahare,436.0,marumieta,manservant,,Alive,,,,,,pucci,,0.0,yamenahare,0.0,0.0,0.0
Yamon,,rogerpirates,pirate,,Unknown,,,,,,,,0.0,yamon,0.0,0.0,0.0
Yarisugi,673.0,marines;g-5,commodore,,Alive,220.0,,,,,g-5,,0.0,yarisugi,0.0,0.0,0.0
Yasopp,1.0,redhairpirates,pirate;seniorofficer;sniper,eastblue,Alive,183.0,,S,,,syrupvillage,,0.0,yasopp,1.0,0.0,0.0
Yatappe,952.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,0.0,yatappe,0.0,0.0,0.0
Yazaemon,931.0,beastspirates;orochioniwabanshu,ninja;pirate,wanocountry,Alive,180.0,,S,,,flowercapital;wanocountry,,0.0,yazaemon,0.0,0.0,0.0
Yeti Cool Brothers,665.0,caesarclown,mercenaries;assassins;snipers,grandline,Unknown,4250.0,,S (RH-),,,,,0.0,yeticoolbrothers,0.0,0.0,0.0
Yeti Cool Brothers,665.0,caesarclown,mercenaries;assassins;snipers,grandline,Unknown,4250.0,,S (RH-),,,,,0.0,yeticoolbrothers,0.0,0.0,0.0
Ylva,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,0.0,ylva,0.0,0.0,0.0
Yokozuna,322.0,tom'sworkers,,,Alive,,,,,,water7,,0.0,yokozuna,0.0,0.0,0.0
Yomo,806.0,mokomodukedom;ninja-pirate-mink-samuraialliance,musketeer,,Alive,,,,,,,,0.0,yomo,0.0,0.0,0.0
York,1065.0,marinesworldgovernment,,grandline,Alive,482.0,,S,,,egghead,,0.0,york,0.0,0.0,0.0
Yorki,103.0,rumbarpirates,pirate;captain,,Unknown,,,,,,,,0.0,yorki,0.0,0.0,0.0
Yosaku,42.0,johnny;roronoazoro'sband,bountyhunter;fisherman,eastblue,Alive,185.0,,F,,,,,0.0,yosaku,0.0,0.0,0.0
Yoshimoto,157.0,,restaurantowner,,Alive,,,,,,,,0.0,yoshimoto,0.0,0.0,0.0
Yotsubane,269.0,shandia,shandiawarrior,,Alive,,,,,,,,0.0,yotsubane,0.0,0.0,0.0
Yu,98.0,,,eastblue,Alive,,,,,,loguetown,,0.0,yu,0.0,0.0,0.0
Yuey,966.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,yuey,0.0,0.0,0.0
Yuki,129.0,,,grandline,Unknown,,,,,,,,0.0,yuki,0.0,0.0,0.0
Yurusumaji Mask,,easteregg,pandaman'srival,,Alive,,,,,,,,0.0,yurusumajimask,0.0,0.0,0.0
Yuwana Myclose,1074.0,worldeconomynewspaper,newspapercolumnist,,Alive,,,,,,,,0.0,yuwanamyclose,0.0,0.0,0.0
Yves,738.0,doerenakingdom;donquixotepirates,pirate;captain,,Alive,,,,,,,,0.0,yves,0.0,0.0,0.0
Zabo,241.0,,,,Deceased,,,,,,,,0.0,zabo,0.0,0.0,0.0
Zala,155.0,newspiderscafe;baroqueworks,spiderscafeowner;assassin;officeragent,grandline,Alive,187.0,,X,Spike-Spike Fruit,Paramecia,,35000000.0,0.0,zala,0.0,0.0,0.0
Zambai,324.0,frankyfamily;galley-lacompany,dismantler;bountyhunter,grandline,Alive,227.0,,S,,,water7,,0.0,zambai,0.0,0.0,0.0
Zanki,991.0,beastspirates,,punkhazard,Alive,,,,,,onigashima,,0.0,zanki,0.0,0.0,0.0
Zayde,391.0,oharaarchaeologists,archaeologist,,Deceased,,,,,,,,0.0,zayde,0.0,0.0,0.0
Zeff,43.0,baratie;cookpirates,headchefofbaratie;piratecaptain,eastblue,Alive,189.0,,XF,,,baratie,,0.0,zeff,0.0,0.0,0.0
Zeo,611.0,newfish-manpirates,pirate;pirateofficer,grandline,Alive,325.0,,X,,,fish-mandistrict,,0.0,zeo,0.0,0.0,0.0
Zepo,850.0,noxpirates,pirate;explorer,,Deceased,,,,,,,,0.0,zepo,0.0,0.0,0.0
